ID	System	Annotator	Source	Reference	Hypothesis	Difficulty	AccuracyBinary	AdditionBinary	DuplicationBinary	FluencyBinary	GrammarBinary	MistranslationBinary	NonExistingWordFormBinary	OmissionBinary	OverlyLitteralBinary	TypographyBinary	UnintelligibleBinary	WordOrderBinary
110	TF_offline	A2	But also, we 're now working on using these same tools to come up with instant sets of vaccines.	Aber genauso arbeiten wir momentan daran, die gleichen Ansätze für die Entwicklung von Impfstoffen einzusetzen.	Aber wir arbeiten jetzt auch daran, diese gleichen Werkzeuge zu nutzen, um unmittelbar Impfungen von Impfstoffen zu finden.	1.97	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000001000000	000000000000000000000	000000000000000010000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000
110	TF_online	A1	But also, we 're now working on using these same tools to come up with instant sets of vaccines.	Aber genauso arbeiten wir momentan daran, die gleichen Ansätze für die Entwicklung von Impfstoffen einzusetzen.	Aber wir sind auch jetzt an der Verwendung derselben Werkzeuge, um diese Werkzeuge mit Sofortnachrichten zu versorgen.	1.97	0000000000000000000	0000000000000010000	0000000000001000000	0000000000000000000	0000000000000000000	0000000000000000100	0000000000000000000	0001000000000000100	0010000000000000000	0000000000000000000	0000000000000000000	0001000000000000000
110	TF_online	A2	But also, we 're now working on using these same tools to come up with instant sets of vaccines.	Aber genauso arbeiten wir momentan daran, die gleichen Ansätze für die Entwicklung von Impfstoffen einzusetzen.	Aber wir sind auch jetzt an der Verwendung derselben Werkzeuge, um diese Werkzeuge mit Sofortnachrichten zu versorgen.	1.97	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0010000000000001010	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000
111	PA_offline	A1	Well, the first project I wanted to share with you is actually one of the first projects by our lab.	Nun das erste Projekt, das ich Ihnen vorstellen möchte ist in Wahrheit eines der ersten unseres Labors.	Nun, das erste Projekt, das ich Ihnen erzählen wollte, ist eigentlich eine der ersten Projekte durch unser Labor.	5.85	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000001000000010000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000001000	0000000000000000000000	0000000000000000000000	0000000000000000000000
111	PA_offline	A2	Well, the first project I wanted to share with you is actually one of the first projects by our lab.	Nun das erste Projekt, das ich Ihnen vorstellen möchte ist in Wahrheit eines der ersten unseres Labors.	Nun, das erste Projekt, das ich Ihnen erzählen wollte, ist eigentlich eine der ersten Projekte durch unser Labor.	5.85	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000010001000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000
111	PA_online	A1	Well, the first project I wanted to share with you is actually one of the first projects by our lab.	Nun das erste Projekt, das ich Ihnen vorstellen möchte ist in Wahrheit eines der ersten unseres Labors.	Nun, das erste Projekt, das ich Ihnen erzählen wollte, ist tatsächlich einer der ersten Projekte von unserem Labor.	5.85	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000001000000010000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000
111	PA_online	A2	Well, the first project I wanted to share with you is actually one of the first projects by our lab.	Nun das erste Projekt, das ich Ihnen vorstellen möchte ist in Wahrheit eines der ersten unseres Labors.	Nun, das erste Projekt, das ich Ihnen erzählen wollte, ist tatsächlich einer der ersten Projekte von unserem Labor.	5.85	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000010000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000
111	TF_offline	A1	Well, the first project I wanted to share with you is actually one of the first projects by our lab.	Nun das erste Projekt, das ich Ihnen vorstellen möchte ist in Wahrheit eines der ersten unseres Labors.	Nun, das erste Projekt, das ich mit Ihnen teilen wollte, ist tatsächlich eines der ersten Projekte in unserem Labor.	5.85	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000
111	TF_offline	A2	Well, the first project I wanted to share with you is actually one of the first projects by our lab.	Nun das erste Projekt, das ich Ihnen vorstellen möchte ist in Wahrheit eines der ersten unseres Labors.	Nun, das erste Projekt, das ich mit Ihnen teilen wollte, ist tatsächlich eines der ersten Projekte in unserem Labor.	5.85	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000001000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000
111	TF_online	A1	Well, the first project I wanted to share with you is actually one of the first projects by our lab.	Nun das erste Projekt, das ich Ihnen vorstellen möchte ist in Wahrheit eines der ersten unseres Labors.	Nun, das erste Projekt, das ich mit Ihnen teilen wollte, ist tatsächlich eines der ersten Projekte in unserem Labor.	5.85	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000
111	TF_online	A2	Well, the first project I wanted to share with you is actually one of the first projects by our lab.	Nun das erste Projekt, das ich Ihnen vorstellen möchte ist in Wahrheit eines der ersten unseres Labors.	Nun, das erste Projekt, das ich mit Ihnen teilen wollte, ist tatsächlich eines der ersten Projekte in unserem Labor.	5.85	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000001000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000
112	PA_offline	A1	It 's only possible to see that insight when you step back and look at all of them.	Das ist nur zu erkennen wenn man einen Schritt zurückgeht und das Ganze betrachtet.	Es ist nur möglich zu sehen, dass Einsicht, wenn man zurücktritt und sie alle anschaut.	1	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000010000000000	000010000000000000	000000000000000000	000000000000000000
112	PA_offline	A2	It 's only possible to see that insight when you step back and look at all of them.	Das ist nur zu erkennen wenn man einen Schritt zurückgeht und das Ganze betrachtet.	Es ist nur möglich zu sehen, dass Einsicht, wenn man zurücktritt und sie alle anschaut.	1	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000010000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000010000000000000
112	PA_online	A1	It 's only possible to see that insight when you step back and look at all of them.	Das ist nur zu erkennen wenn man einen Schritt zurückgeht und das Ganze betrachtet.	Es ist nur möglich zu sehen, dass Einsicht, wenn man zurückkommt und all sie anschaut.	1	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000100000	000000000000000000	000000000000000000	000000010000000000	000010000000000000	000000000000000000	000000000000000000
112	PA_online	A2	It 's only possible to see that insight when you step back and look at all of them.	Das ist nur zu erkennen wenn man einen Schritt zurückgeht und das Ganze betrachtet.	Es ist nur möglich zu sehen, dass Einsicht, wenn man zurückkommt und all sie anschaut.	1	000000000000000000	000000000000000000	000000000000000000	000001000000000000	000000010000001000	000000000000100000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000010000000001000
112	TF_offline	A1	It 's only possible to see that insight when you step back and look at all of them.	Das ist nur zu erkennen wenn man einen Schritt zurückgeht und das Ganze betrachtet.	Es ist nur möglich, diese Erkenntnis zu sehen, wenn man sich alle anschaut.	1	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000001000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
112	TF_offline	A2	It 's only possible to see that insight when you step back and look at all of them.	Das ist nur zu erkennen wenn man einen Schritt zurückgeht und das Ganze betrachtet.	Es ist nur möglich, diese Erkenntnis zu sehen, wenn man sich alle anschaut.	1	0000000000000000	0000000000000000	0000000000000000	0000000010000000	0000000000000000	0000000000000000	0000000000000000	0000000000001000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
112	TF_online	A1	It 's only possible to see that insight when you step back and look at all of them.	Das ist nur zu erkennen wenn man einen Schritt zurückgeht und das Ganze betrachtet.	Es ist nur möglich zu sehen, dass diese Erkenntnis, wenn man sich die ganze Zeit zurücktritt und sich die ganze Zeit anschaut.	1	0000000000000000000000000	0000000000000100000000000	0000000100000000000000000	0000000000000000000000000	0000000000000000000000000	0000000000000000000010000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0000100000000000000000000	0000000000000000000000000	0000000000000000000000000
112	TF_online	A2	It 's only possible to see that insight when you step back and look at all of them.	Das ist nur zu erkennen wenn man einen Schritt zurückgeht und das Ganze betrachtet.	Es ist nur möglich zu sehen, dass diese Erkenntnis, wenn man sich die ganze Zeit zurücktritt und sich die ganze Zeit anschaut.	1	0000000000000000000000000	0000000000000000000000000	0000000000000010000000000	0000000000000000000000000	0000000100000100000000000	0000000000000000000010000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0000100000000000000000000
113	PA_offline	A1	A woman in Germany swallows about six point three kilos of lipstick in her lifetime.	Eine Frau in Deutschland isst etwa sechs Komma drei Kilogramm während ihres Lebens.	Eine Frau in Deutschland schluckt sich über sechs Punkte drei Kilo Lippenstift in ihrem Leben.	0.93	0000000000000000	0000010000000000	0000000000000000	0000000000000000	0000000000000000	0000001000000000	0000000000000000	0000000000000000	0000000010000000	0000000000000000	0000000000000000	0000000000000000
113	PA_offline	A2	A woman in Germany swallows about six point three kilos of lipstick in her lifetime.	Eine Frau in Deutschland isst etwa sechs Komma drei Kilogramm während ihres Lebens.	Eine Frau in Deutschland schluckt sich über sechs Punkte drei Kilo Lippenstift in ihrem Leben.	0.93	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000010000000000	0000001010000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
113	PA_online	A1	A woman in Germany swallows about six point three kilos of lipstick in her lifetime.	Eine Frau in Deutschland isst etwa sechs Komma drei Kilogramm während ihres Lebens.	Eine Frau in Deutschland wirft ungefähr sechs Punkte drei Kilo Lippenstift in ihrem Leben.	0.93	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000010000000000	000000000000000	000000000000000	000000010000000	000000000000000	000000000000000	000000000000000
